planner_type,success,time_sec,iterations,nodes,quantum_calls,quantum_successful_extensions,invalid_random_targets,empty_candidate_sets,goal_sample_hits,duplicate_rejections,invalid_chosen_state_rejections,invalid_chosen_edge_rejections,candidate_count_total,candidate_count_nonempty_iters,avg_candidate_count,marked_set_size_total,grover_rounds_total,avg_marked_set_size,initial_score_total,selected_score_total,avg_initial_score,avg_selected_score,grover_improvements,path_waypoints,bins_per_joint,total_grid_states,q_start,q_goal,start_idx_raw,goal_idx_raw,start_idx,goal_idx,seed,max_iters,goal_sample_rate,goal_radius_idx,quantum_candidates,quantum_iters,quantum_shots,quantum_use_ibm,quantum_backend,quantum_target_weight,quantum_goal_weight,quantum_best_rounds,quantum_score_margin
qrrt_grid,True,39.30352820386179,122,88,86,86,36,0,13,0,0,0,5767,86,67.05813953488372,4704,180,26.133333333333333,-27.3677185349938,53.55724959088712,-0.31822928529062555,0.622758716173106,64,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",21,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,67.42632748000324,253,186,184,184,69,0,25,0,0,0,12085,184,65.67934782608695,8982,380,23.63684210526316,-80.29709629657938,78.76733088318798,-0.4363972624814097,0.42808332001732596,130,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",24,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,28.043054547859356,56,46,44,44,12,0,10,0,0,0,2685,44,61.02272727272727,1446,80,18.075,-3.205032391744415,29.95254013928203,-0.07284164526691851,0.6807395486200462,27,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",26,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,37.61875604488887,127,91,89,89,38,0,11,0,0,0,5928,89,66.6067415730337,4179,179,23.3463687150838,-32.606226634647435,52.98990371406234,-0.3663620970185105,0.5953921765624982,65,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",28,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,51.969242363004014,237,158,156,156,81,0,21,0,0,0,10513,156,67.39102564102564,7755,317,24.463722397476342,-57.01055059789044,75.38095309496481,-0.36545224742237464,0.48321123778823594,113,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",30,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,25.500503882067278,91,69,67,67,24,0,10,0,0,0,4359,67,65.05970149253731,3067,135,22.71851851851852,-26.00908748913061,28.239704782922594,-0.3881953356586658,0.42148813108839694,45,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",31,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,58.16472673183307,193,134,132,132,61,0,16,0,0,0,8977,132,68.00757575757575,6784,278,24.402877697841728,-61.335705970371464,52.49574661920743,-0.4646644391694808,0.3976950501455108,93,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",32,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,46.10613460210152,139,94,92,92,47,0,12,0,0,0,5688,92,61.82608695652174,3773,175,21.56,-41.36825138937811,32.39689593577961,-0.4496549064062838,0.35214017321499574,60,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",33,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,51.674351959023625,169,124,122,122,47,0,16,0,0,0,8476,122,69.47540983606558,6064,258,23.503875968992247,-51.2205609556379,60.76352500488112,-0.41984066357080246,0.498061680367878,87,14,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",34,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,46.14412163780071,161,129,127,127,34,0,22,0,0,0,8222,127,64.74015748031496,5861,262,22.370229007633586,-61.75967839199539,39.97695997942359,-0.4862966802519322,0.3147792124364062,89,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",35,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,27.78099082200788,107,74,72,72,35,0,11,0,0,0,4714,72,65.47222222222223,4017,160,25.10625,-38.35790345532869,48.57001335270197,-0.5327486591017874,0.6745835187875273,56,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",37,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,23.217240616912022,64,51,49,49,15,0,16,0,0,0,3326,49,67.87755102040816,2913,108,26.97222222222222,-26.992596125415474,31.986550293472174,-0.5508693086819485,0.6527867406831056,39,20,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",39,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,88.42195938201621,268,188,186,186,82,0,23,0,0,0,11904,186,64.0,8829,392,22.522959183673468,-93.34401279208755,70.76876330947782,-0.5018495311402557,0.3804772220939668,139,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",3,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,34.87233948498033,143,98,96,96,47,0,22,0,0,0,6310,96,65.72916666666667,4739,197,24.055837563451778,-46.73837528222411,54.68211970273201,-0.48685807585650115,0.5696054135701251,71,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",9,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,19.29588381596841,73,52,50,50,23,0,11,0,0,0,3318,50,66.36,2309,99,23.32323232323232,-13.969157309658696,28.9714000425358,-0.27938314619317395,0.579428000850716,34,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",10,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,54.751851754961535,202,148,146,146,54,2,21,0,0,0,9053,146,62.00684931506849,6407,281,22.800711743772244,-78.63834573123133,37.9362798605676,-0.5386188063782967,0.2598375332915589,89,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",11,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,28.870551348896697,108,74,72,72,36,0,13,0,0,0,5016,72,69.66666666666667,3601,156,23.083333333333332,-29.386742500454464,47.36694394523928,-0.4081492013952009,0.6578742214616566,54,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",13,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,20.462974486872554,73,50,48,48,25,0,8,0,0,0,3353,48,69.85416666666667,2511,98,25.622448979591837,-12.413178580643374,29.486868877913977,-0.25860788709673693,0.6143097682898745,31,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",15,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,19.02035414497368,63,46,44,44,19,0,10,0,0,0,2986,44,67.86363636363636,1919,82,23.402439024390244,-18.418896251940907,28.57436642897747,-0.41861127845320245,0.649417418840397,29,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",16,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,35.211820596130565,129,91,89,89,40,0,18,0,0,0,5942,89,66.76404494382022,4111,179,22.966480446927374,-39.36428786087645,48.4423347240744,-0.4422953692233309,0.5442958957761168,64,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",17,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,28.52679492882453,88,64,62,62,26,0,6,0,0,0,4270,62,68.87096774193549,3164,134,23.611940298507463,-13.776611492608858,59.614748107582244,-0.22220341117111062,0.9615281952835846,46,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",18,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,66.37043644022197,218,162,160,160,58,0,16,0,0,0,10836,160,67.725,8347,344,24.26453488372093,-71.75696811092543,85.39854636091653,-0.4484810506932839,0.5337409147557283,119,15,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",19,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,41.2370905240532,137,102,100,100,37,0,16,0,0,0,6480,100,64.8,4467,214,20.873831775700936,-33.71964693713878,62.57915635571147,-0.3371964693713878,0.6257915635571147,74,16,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",22,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,22.5788555520121,63,51,49,49,14,0,9,0,0,0,3339,49,68.14285714285714,2788,110,25.345454545454544,-14.935717671728193,39.107979552430535,-0.3048105647291468,0.7981220316822558,37,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",23,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,29.34471622109413,110,73,71,71,39,0,18,0,0,0,4981,71,70.15492957746478,4538,172,26.38372093023256,-40.10323128930002,53.082921692995214,-0.5648342435112679,0.7476467844083833,62,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",25,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,50.85204987716861,167,126,124,124,43,0,17,0,0,0,7740,124,62.41935483870968,5164,258,20.015503875968992,-43.377721420499064,67.64597240684462,-0.34982033403628277,0.5455320355390695,85,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",27,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,39.56161065609194,148,99,97,97,51,0,10,0,0,0,6754,97,69.62886597938144,5079,222,22.87837837837838,-33.62501006380016,66.33104581723427,-0.3466495882865996,0.6838252146106626,82,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",29,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,37.98232606286183,148,102,100,100,48,0,15,0,0,0,6753,100,67.53,4726,215,21.98139534883721,-40.92204087859201,60.905401792622094,-0.4092204087859201,0.6090540179262209,84,17,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",36,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,17.560899247881025,61,47,45,45,16,0,7,0,0,0,3075,45,68.33333333333333,2164,95,22.778947368421054,-12.305260588433825,41.2855242046786,-0.27345023529852946,0.9174560934373023,33,18,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",38,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
qrrt_grid,True,32.67706869216636,118,80,78,78,40,0,15,0,0,0,5538,78,71.0,4207,173,24.31791907514451,-37.81233014509053,42.34195402922776,-0.4847734633985965,0.5428455644772789,60,14,"[10, 10, 10, 10, 10, 10]",1000000,"-2.094000,3.194000,1.693000,-1.274000,1.117000,2.356000","-1.658000,3.142000,4.660000,2.042000,-2.374000,-2.356000","(2, 5, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)","(2, 4, 2, 3, 6, 8)","(2, 5, 7, 7, 1, 1)",40,2000,0.1,0.0,128,1,128,False,ibm_torino,1.0,1.0,3,0.0
